order_id,date,month,month_num,quarter,category,product,state,city,quantity,unit_price,discount_pct,revenue,profit,channel,payment,device,returned,rating,cost
ORD10492,2024-08-13,August,8,Q3,Beauty,Hair Oil,Gujarat,Ahmedabad,1,267,25,200.25,50.25,Direct,Cash on Delivery,Desktop,0,4,150
ORD10493,2024-06-16,June,6,Q2,Home & Kitchen,Pressure Cooker,Uttar Pradesh,Lucknow,2,1678,5,3188.2,1588.2,Social Media,UPI,Mobile,0,1,1600
ORD10494,2024-08-09,August,8,Q3,Beauty,Moisturiser,Punjab,Chandigarh,2,566,0,1132.0,732.0,Paid Ad,Cash on Delivery,Mobile,0,5,400
ORD10495,2024-05-27,May,5,Q2,Groceries,Organic Honey,Odisha,Bhubaneswar,1,454,0,454.0,174.0,Direct,Wallet,Desktop,0,3,280
ORD10496,2024-02-09,February,2,Q1,Sports,Dumbbell Set,Karnataka,Bengaluru,3,1800,5,5130.0,2730.0,Paid Ad,Credit Card,Mobile,0,5,2400
ORD10497,2024-08-08,August,8,Q3,Electronics,Earbuds,Telangana,Hyderabad,3,2299,20,5517.6,1917.6,Email Campaign,Credit Card,Mobile,0,1,3600
ORD10498,2024-12-23,December,12,Q4,Sports,Dumbbell Set,Uttar Pradesh,Lucknow,3,2037,0,6111.0,3711.0,Direct,UPI,Tablet,0,4,2400
ORD10499,2024-07-04,July,7,Q3,Beauty,Hair Oil,Madhya Pradesh,Bhopal,1,261,0,261.0,111.0,Paid Ad,UPI,Mobile,0,4,150
ORD10500,2024-12-08,December,12,Q4,Groceries,Dry Fruits 500g,Punjab,Chandigarh,2,531,5,1008.9,308.9,Direct,Credit Card,Tablet,0,4,700
ORD10501,2024-07-28,July,7,Q3,Groceries,Organic Honey,Punjab,Chandigarh,1,333,30,233.1,-46.9,Email Campaign,Credit Card,Mobile,0,5,280
ORD10502,2024-03-23,March,3,Q1,Groceries,Organic Honey,Telangana,Hyderabad,3,436,10,1177.2,337.2,Email Campaign,UPI,Mobile,0,5,840
ORD10503,2024-08-20,August,8,Q3,Books,Data Science Book,Tamil Nadu,Chennai,1,660,0,660.0,160.0,Referral,Credit Card,Mobile,0,3,500
ORD10504,2024-03-15,March,3,Q1,Home & Kitchen,Bedsheet Set,Madhya Pradesh,Bhopal,1,491,25,368.25,-31.75,Social Media,UPI,Tablet,0,4,400
ORD10505,2024-12-16,December,12,Q4,Fashion,Sneakers,Karnataka,Bengaluru,2,3317,20,5307.2,2307.2,Referral,Credit Card,Mobile,0,5,3000
ORD10506,2024-01-08,January,1,Q1,Fashion,Saree,Karnataka,Bengaluru,1,3286,0,3286.0,2086.0,Referral,UPI,Tablet,0,5,1200
ORD10507,2024-07-31,July,7,Q3,Groceries,Organic Honey,Tamil Nadu,Chennai,1,497,0,497.0,217.0,Social Media,Credit Card,Mobile,0,3,280
ORD10508,2024-03-26,March,3,Q1,Fashion,Kurta Set,Punjab,Chandigarh,3,774,10,2089.8,289.8,Referral,Cash on Delivery,Mobile,0,4,1800
ORD10509,2024-10-17,October,10,Q4,Electronics,Smartwatch,Odisha,Bhubaneswar,2,5408,30,7571.2,571.2,Direct,Net Banking,Desktop,0,3,7000
ORD10510,2024-12-20,December,12,Q4,Home & Kitchen,Bedsheet Set,Uttar Pradesh,Lucknow,1,695,10,625.5,225.5,Social Media,Debit Card,Mobile,0,2,400
ORD10511,2024-11-13,November,11,Q4,Electronics,Smartphone,Haryana,Gurugram,2,27632,20,44211.2,14211.2,Direct,UPI,Mobile,0,4,30000
ORD10512,2024-06-15,June,6,Q2,Electronics,Smartphone,Kerala,Kochi,1,18425,15,15661.25,661.25,Paid Ad,Debit Card,Mobile,0,4,15000
ORD10513,2024-05-12,May,5,Q2,Electronics,Earbuds,West Bengal,Kolkata,1,2307,10,2076.3,876.3,Social Media,Debit Card,Mobile,0,1,1200
ORD10514,2024-12-06,December,12,Q4,Electronics,Smartphone,Tamil Nadu,Chennai,2,17719,15,30122.3,122.3,Referral,UPI,Mobile,0,4,30000
ORD10515,2024-09-29,September,9,Q3,Fashion,Kurta Set,Madhya Pradesh,Bhopal,1,1142,5,1084.9,484.9,Direct,UPI,Desktop,0,3,600
ORD10516,2024-09-28,September,9,Q3,Home & Kitchen,Bedsheet Set,Maharashtra,Mumbai,4,955,0,3820.0,2220.0,Email Campaign,Credit Card,Mobile,0,5,1600
ORD10517,2024-04-16,April,4,Q2,Books,UPSC Guide,Odisha,Bhubaneswar,2,541,0,1082.0,282.0,Email Campaign,Debit Card,Mobile,0,4,800
ORD10518,2024-09-24,September,9,Q3,Electronics,Smartphone,Tamil Nadu,Chennai,3,19060,20,45744.0,744.0,Email Campaign,UPI,Mobile,0,5,45000
ORD10519,2024-10-31,October,10,Q4,Electronics,Smartwatch,Maharashtra,Mumbai,1,6549,0,6549.0,3049.0,Organic Search,Cash on Delivery,Mobile,0,5,3500
ORD10520,2024-10-19,October,10,Q4,Beauty,Hair Oil,Delhi,Delhi,2,222,15,377.4,77.4,Paid Ad,Wallet,Mobile,1,4,300
ORD10521,2024-03-18,March,3,Q1,Fashion,Saree,Tamil Nadu,Chennai,1,3259,10,2933.1,1733.1,Direct,UPI,Desktop,0,4,1200
ORD10522,2024-12-25,December,12,Q4,Groceries,Dry Fruits 500g,Karnataka,Bengaluru,4,529,10,1904.4,504.4,Email Campaign,Wallet,Desktop,1,5,1400
ORD10523,2024-04-22,April,4,Q2,Electronics,Earbuds,Uttar Pradesh,Bareilly,4,2694,20,8620.8,3820.8,Paid Ad,Debit Card,Desktop,0,4,4800
ORD10524,2024-10-27,October,10,Q4,Home & Kitchen,Air Fryer,Punjab,Chandigarh,1,3739,5,3552.05,1052.05,Paid Ad,Credit Card,Desktop,0,4,2500
ORD10525,2024-06-30,June,6,Q2,Books,Data Science Book,Delhi,Delhi,1,686,20,548.8,48.8,Email Campaign,Debit Card,Desktop,0,2,500
ORD10526,2024-01-13,January,1,Q1,Books,UPSC Guide,Tamil Nadu,Chennai,1,612,20,489.6,89.6,Email Campaign,Net Banking,Mobile,0,1,400
ORD10527,2024-10-02,October,10,Q4,Books,UPSC Guide,Maharashtra,Mumbai,5,459,0,2295.0,295.0,Referral,Debit Card,Mobile,0,4,2000
ORD10528,2024-06-17,June,6,Q2,Books,UPSC Guide,Uttar Pradesh,Lucknow,2,615,10,1107.0,307.0,Social Media,Debit Card,Mobile,0,3,800
ORD10529,2024-07-12,July,7,Q3,Sports,Yoga Mat,Rajasthan,Jaipur,1,986,0,986.0,586.0,Email Campaign,UPI,Mobile,0,5,400
ORD10530,2024-11-20,November,11,Q4,Home & Kitchen,Air Fryer,Gujarat,Ahmedabad,1,3186,20,2548.8,48.8,Email Campaign,Net Banking,Mobile,0,4,2500
ORD10531,2024-01-28,January,1,Q1,Fashion,Sneakers,Haryana,Gurugram,1,2517,10,2265.3,765.3,Referral,UPI,Mobile,0,4,1500
ORD10532,2024-09-07,September,9,Q3,Electronics,Earbuds,Kerala,Kochi,4,2116,5,8040.8,3240.8,Social Media,Net Banking,Mobile,0,5,4800
ORD10533,2024-09-02,September,9,Q3,Beauty,Hair Oil,Uttar Pradesh,Lucknow,3,306,0,918.0,468.0,Organic Search,Cash on Delivery,Mobile,0,3,450
ORD10534,2024-04-24,April,4,Q2,Home & Kitchen,Bedsheet Set,Delhi,Delhi,1,1070,10,963.0,563.0,Referral,Cash on Delivery,Desktop,0,5,400
ORD10535,2024-07-25,July,7,Q3,Sports,Dumbbell Set,Odisha,Bhubaneswar,3,1221,10,3296.7,896.7,Referral,Cash on Delivery,Mobile,0,4,2400
ORD10536,2024-07-22,July,7,Q3,Books,Data Science Book,Kerala,Kochi,1,737,10,663.3,163.3,Direct,Credit Card,Mobile,0,5,500
ORD10537,2024-06-27,June,6,Q2,Books,Data Science Book,Uttar Pradesh,Bareilly,1,789,10,710.1,210.1,Direct,UPI,Desktop,0,5,500
ORD10538,2024-08-09,August,8,Q3,Sports,Dumbbell Set,Gujarat,Ahmedabad,4,2200,5,8360.0,5160.0,Referral,UPI,Desktop,0,5,3200
ORD10539,2024-05-21,May,5,Q2,Fashion,Kurta Set,Uttar Pradesh,Bareilly,1,959,0,959.0,359.0,Social Media,Credit Card,Mobile,0,5,600
ORD10540,2024-03-13,March,3,Q1,Beauty,Face Serum,Punjab,Chandigarh,1,419,0,419.0,119.0,Direct,UPI,Desktop,0,5,300
ORD10541,2024-04-29,April,4,Q2,Electronics,Earbuds,Punjab,Chandigarh,2,1584,5,3009.6,609.6,Direct,Net Banking,Mobile,1,4,2400
ORD10542,2024-06-24,June,6,Q2,Books,UPSC Guide,Uttar Pradesh,Bareilly,2,585,15,994.5,194.5,Email Campaign,UPI,Mobile,1,3,800
ORD10543,2024-09-03,September,9,Q3,Home & Kitchen,Bedsheet Set,Telangana,Hyderabad,2,692,20,1107.2,307.2,Email Campaign,Credit Card,Mobile,1,4,800
ORD10544,2024-10-07,October,10,Q4,Groceries,Dry Fruits 500g,Uttar Pradesh,Lucknow,3,448,5,1276.8,226.8,Referral,Cash on Delivery,Mobile,0,3,1050
ORD10545,2024-06-17,June,6,Q2,Electronics,Smartwatch,Punjab,Chandigarh,1,6863,5,6519.85,3019.85,Email Campaign,Net Banking,Mobile,0,5,3500
ORD10546,2024-12-19,December,12,Q4,Books,UPSC Guide,Rajasthan,Jaipur,1,645,10,580.5,180.5,Email Campaign,Credit Card,Mobile,0,5,400
ORD10547,2024-11-04,November,11,Q4,Sports,Dumbbell Set,Madhya Pradesh,Bhopal,2,1507,0,3014.0,1414.0,Social Media,Debit Card,Mobile,0,3,1600
ORD10548,2024-12-15,December,12,Q4,Books,Data Science Book,Delhi,Delhi,1,695,10,625.5,125.5,Organic Search,UPI,Mobile,0,3,500
ORD10549,2024-06-23,June,6,Q2,Electronics,Earbuds,Kerala,Kochi,1,1668,10,1501.2,301.2,Paid Ad,Cash on Delivery,Tablet,0,4,1200
ORD10550,2024-03-11,March,3,Q1,Fashion,Jeans,Maharashtra,Mumbai,3,1035,10,2794.5,394.5,Referral,Net Banking,Mobile,1,2,2400
ORD10551,2024-06-30,June,6,Q2,Groceries,Organic Honey,Haryana,Gurugram,1,423,0,423.0,143.0,Paid Ad,Credit Card,Mobile,0,5,280
ORD10552,2024-06-21,June,6,Q2,Groceries,Dry Fruits 500g,Telangana,Hyderabad,2,465,5,883.5,183.5,Referral,Cash on Delivery,Mobile,0,4,700
ORD10553,2024-02-12,February,2,Q1,Groceries,Dry Fruits 500g,Telangana,Hyderabad,4,683,0,2732.0,1332.0,Organic Search,UPI,Mobile,0,4,1400
ORD10554,2024-01-08,January,1,Q1,Electronics,Earbuds,Uttar Pradesh,Bareilly,5,1808,5,8588.0,2588.0,Referral,Cash on Delivery,Mobile,1,4,6000
ORD10555,2024-03-18,March,3,Q1,Fashion,Kurta Set,Karnataka,Bengaluru,1,693,15,589.05,-10.95,Referral,UPI,Desktop,0,5,600
ORD10556,2024-12-30,December,12,Q4,Home & Kitchen,Pressure Cooker,Kerala,Kochi,3,1757,30,3689.7,1289.7,Organic Search,UPI,Desktop,0,5,2400
ORD10557,2024-07-01,July,7,Q3,Beauty,Hair Oil,Maharashtra,Mumbai,1,291,5,276.45,126.45,Email Campaign,UPI,Tablet,0,5,150
ORD10558,2024-02-19,February,2,Q1,Groceries,Dry Fruits 500g,Kerala,Kochi,2,432,15,734.4,34.4,Direct,Cash on Delivery,Mobile,0,3,700
ORD10559,2024-11-04,November,11,Q4,Electronics,Smartphone,Gujarat,Ahmedabad,5,26142,15,111103.5,36103.5,Referral,Cash on Delivery,Mobile,0,4,75000
ORD10560,2024-04-17,April,4,Q2,Home & Kitchen,Air Fryer,Punjab,Chandigarh,1,5471,25,4103.25,1603.25,Referral,UPI,Mobile,0,1,2500
ORD10561,2024-01-11,January,1,Q1,Electronics,Smartwatch,Uttar Pradesh,Lucknow,5,6067,5,28818.25,11318.25,Referral,UPI,Mobile,0,5,17500
ORD10562,2024-05-17,May,5,Q2,Beauty,Face Serum,Odisha,Bhubaneswar,1,678,20,542.4,242.4,Direct,Net Banking,Desktop,0,2,300
ORD10563,2024-07-24,July,7,Q3,Sports,Dumbbell Set,Maharashtra,Mumbai,1,1829,5,1737.55,937.55,Direct,Cash on Delivery,Mobile,0,2,800
ORD10564,2024-01-13,January,1,Q1,Groceries,Dry Fruits 500g,Delhi,Delhi,1,511,15,434.35,84.35,Referral,Net Banking,Mobile,1,5,350
ORD10565,2024-05-23,May,5,Q2,Electronics,Smartwatch,Haryana,Gurugram,1,7385,5,7015.75,3515.75,Email Campaign,Cash on Delivery,Mobile,0,5,3500
ORD10566,2024-06-11,June,6,Q2,Home & Kitchen,Air Fryer,Haryana,Gurugram,2,4755,0,9510.0,4510.0,Direct,Wallet,Desktop,0,4,5000
ORD10567,2024-10-21,October,10,Q4,Sports,Yoga Mat,Rajasthan,Jaipur,1,457,25,342.75,-57.25,Referral,Debit Card,Desktop,0,2,400
ORD10568,2024-12-01,December,12,Q4,Home & Kitchen,Pressure Cooker,Punjab,Chandigarh,1,1197,0,1197.0,397.0,Email Campaign,UPI,Mobile,0,4,800
ORD10569,2024-02-14,February,2,Q1,Beauty,Hair Oil,West Bengal,Kolkata,3,172,10,464.4,14.4,Referral,Debit Card,Desktop,0,4,450
ORD10570,2024-06-27,June,6,Q2,Electronics,Smartphone,Gujarat,Ahmedabad,1,20256,20,16204.8,1204.8,Email Campaign,Debit Card,Desktop,0,3,15000
ORD10571,2024-01-06,January,1,Q1,Beauty,Moisturiser,Haryana,Gurugram,2,264,0,528.0,128.0,Email Campaign,UPI,Mobile,0,4,400
ORD10572,2024-03-28,March,3,Q1,Home & Kitchen,Pressure Cooker,West Bengal,Kolkata,2,1838,0,3676.0,2076.0,Organic Search,Cash on Delivery,Mobile,0,2,1600
ORD10573,2024-02-24,February,2,Q1,Electronics,Smartwatch,Kerala,Kochi,1,5259,20,4207.2,707.2,Email Campaign,UPI,Mobile,0,5,3500
ORD10574,2024-11-26,November,11,Q4,Electronics,Earbuds,West Bengal,Kolkata,1,1668,10,1501.2,301.2,Paid Ad,Credit Card,Mobile,0,5,1200
ORD10575,2024-04-30,April,4,Q2,Electronics,Laptop,Telangana,Hyderabad,1,55446,0,55446.0,20446.0,Organic Search,Net Banking,Mobile,0,3,35000
ORD10576,2024-11-27,November,11,Q4,Sports,Dumbbell Set,Delhi,Delhi,1,1231,0,1231.0,431.0,Direct,Credit Card,Tablet,0,5,800
ORD10577,2024-04-16,April,4,Q2,Fashion,Kurta Set,Haryana,Gurugram,3,766,5,2183.1,383.1,Direct,Credit Card,Mobile,0,4,1800
ORD10578,2024-11-14,November,11,Q4,Electronics,Smartphone,Haryana,Gurugram,1,20592,20,16473.6,1473.6,Direct,Wallet,Mobile,0,4,15000
ORD10579,2024-11-26,November,11,Q4,Sports,Yoga Mat,Rajasthan,Jaipur,3,624,0,1872.0,672.0,Referral,UPI,Desktop,0,5,1200
ORD10580,2024-10-08,October,10,Q4,Fashion,Sneakers,West Bengal,Kolkata,2,1833,0,3666.0,666.0,Referral,UPI,Mobile,0,5,3000
ORD10581,2024-11-19,November,11,Q4,Home & Kitchen,Air Fryer,Madhya Pradesh,Bhopal,2,5411,0,10822.0,5822.0,Paid Ad,Credit Card,Mobile,0,5,5000
ORD10582,2024-09-23,September,9,Q3,Beauty,Hair Oil,Haryana,Gurugram,3,279,25,627.75,177.75,Social Media,Cash on Delivery,Mobile,0,5,450
ORD10583,2024-08-20,August,8,Q3,Fashion,Sneakers,Odisha,Bhubaneswar,2,2909,5,5527.1,2527.1,Organic Search,Debit Card,Mobile,0,4,3000
ORD10584,2024-07-10,July,7,Q3,Beauty,Face Serum,Karnataka,Bengaluru,2,885,0,1770.0,1170.0,Social Media,Net Banking,Desktop,0,5,600
ORD10585,2024-04-08,April,4,Q2,Fashion,Jeans,Maharashtra,Mumbai,1,1078,30,754.6,-45.4,Email Campaign,UPI,Mobile,1,4,800
ORD10586,2024-06-29,June,6,Q2,Beauty,Moisturiser,Rajasthan,Jaipur,4,558,0,2232.0,1432.0,Referral,Credit Card,Mobile,0,5,800
ORD10587,2024-05-09,May,5,Q2,Electronics,Earbuds,Madhya Pradesh,Bhopal,1,1666,20,1332.8,132.8,Paid Ad,Wallet,Mobile,0,4,1200
ORD10588,2024-01-18,January,1,Q1,Groceries,Dry Fruits 500g,Madhya Pradesh,Bhopal,1,436,0,436.0,86.0,Paid Ad,Debit Card,Mobile,0,4,350
ORD10589,2024-01-03,January,1,Q1,Groceries,Dry Fruits 500g,Haryana,Gurugram,2,739,25,1108.5,408.5,Referral,UPI,Mobile,0,5,700
ORD10590,2024-12-12,December,12,Q4,Home & Kitchen,Air Fryer,Telangana,Hyderabad,1,5459,15,4640.15,2140.15,Referral,UPI,Mobile,0,4,2500
ORD10591,2024-06-12,June,6,Q2,Fashion,Sneakers,Kerala,Kochi,1,2533,5,2406.35,906.35,Direct,Credit Card,Mobile,0,5,1500
ORD10592,2024-06-05,June,6,Q2,Groceries,Dry Fruits 500g,Odisha,Bhubaneswar,1,424,20,339.2,-10.8,Organic Search,UPI,Desktop,0,3,350
ORD10593,2024-07-04,July,7,Q3,Fashion,Jeans,Uttar Pradesh,Bareilly,4,1884,20,6028.8,2828.8,Paid Ad,Credit Card,Desktop,0,5,3200
ORD10594,2024-04-12,April,4,Q2,Beauty,Face Serum,Karnataka,Bengaluru,5,648,20,2592.0,1092.0,Email Campaign,Net Banking,Desktop,0,4,1500
ORD10595,2024-02-06,February,2,Q1,Fashion,Kurta Set,West Bengal,Kolkata,1,1177,5,1118.15,518.15,Direct,UPI,Mobile,0,4,600
ORD10596,2024-03-07,March,3,Q1,Fashion,Kurta Set,Karnataka,Bengaluru,2,1098,5,2086.2,886.2,Paid Ad,Debit Card,Mobile,0,2,1200
ORD10597,2024-02-09,February,2,Q1,Groceries,Organic Honey,Madhya Pradesh,Bhopal,1,387,5,367.65,87.65,Email Campaign,UPI,Mobile,0,4,280
ORD10598,2024-05-12,May,5,Q2,Electronics,Earbuds,Haryana,Gurugram,4,2424,0,9696.0,4896.0,Direct,Wallet,Mobile,0,5,4800
ORD10599,2024-12-25,December,12,Q4,Electronics,Laptop,Gujarat,Ahmedabad,2,53988,10,97178.4,27178.4,Paid Ad,UPI,Mobile,0,4,70000
ORD10600,2024-04-11,April,4,Q2,Books,UPSC Guide,Uttar Pradesh,Lucknow,1,473,15,402.05,2.05,Direct,Cash on Delivery,Mobile,0,3,400
ORD10601,2024-07-21,July,7,Q3,Fashion,Jeans,Delhi,Delhi,3,1660,15,4233.0,1833.0,Direct,Debit Card,Mobile,0,4,2400
ORD10602,2024-03-24,March,3,Q1,Electronics,Earbuds,Karnataka,Bengaluru,4,1929,5,7330.2,2530.2,Organic Search,UPI,Tablet,0,4,4800
ORD10603,2024-08-08,August,8,Q3,Fashion,Saree,Madhya Pradesh,Bhopal,1,2601,25,1950.75,750.75,Referral,Cash on Delivery,Desktop,0,4,1200
ORD10604,2024-08-11,August,8,Q3,Fashion,Saree,Tamil Nadu,Chennai,2,2900,0,5800.0,3400.0,Social Media,Wallet,Mobile,0,3,2400
ORD10605,2024-09-07,September,9,Q3,Electronics,Laptop,Rajasthan,Jaipur,1,48343,20,38674.4,3674.4,Paid Ad,Credit Card,Mobile,0,5,35000
ORD10606,2024-05-04,May,5,Q2,Books,Data Science Book,Telangana,Hyderabad,1,854,25,640.5,140.5,Social Media,Credit Card,Mobile,0,4,500
ORD10607,2024-03-02,March,3,Q1,Beauty,Face Serum,West Bengal,Kolkata,1,607,0,607.0,307.0,Social Media,UPI,Mobile,0,4,300
ORD10608,2024-02-12,February,2,Q1,Books,UPSC Guide,Uttar Pradesh,Bareilly,1,558,30,390.6,-9.4,Social Media,Wallet,Mobile,0,4,400
ORD10609,2024-08-11,August,8,Q3,Sports,Yoga Mat,Uttar Pradesh,Bareilly,2,463,20,740.8,-59.2,Direct,Wallet,Desktop,0,5,800
ORD10610,2024-02-24,February,2,Q1,Groceries,Organic Honey,Uttar Pradesh,Lucknow,2,499,10,898.2,338.2,Social Media,Wallet,Mobile,0,5,560
ORD10611,2024-01-06,January,1,Q1,Home & Kitchen,Bedsheet Set,Kerala,Kochi,2,840,20,1344.0,544.0,Referral,UPI,Mobile,0,2,800
ORD10612,2024-12-01,December,12,Q4,Beauty,Moisturiser,Karnataka,Bengaluru,1,497,10,447.3,247.3,Organic Search,Wallet,Mobile,0,4,200
ORD10613,2024-08-12,August,8,Q3,Home & Kitchen,Air Fryer,Odisha,Bhubaneswar,3,4773,5,13603.05,6103.05,Paid Ad,UPI,Mobile,0,5,7500
ORD10614,2024-03-31,March,3,Q1,Electronics,Smartwatch,Maharashtra,Mumbai,1,5182,20,4145.6,645.6,Paid Ad,UPI,Mobile,0,4,3500
ORD10615,2024-10-15,October,10,Q4,Sports,Yoga Mat,Tamil Nadu,Chennai,2,1030,10,1854.0,1054.0,Paid Ad,Net Banking,Mobile,0,3,800
ORD10616,2024-02-12,February,2,Q1,Fashion,Saree,Telangana,Hyderabad,2,2156,0,4312.0,1912.0,Direct,UPI,Tablet,0,4,2400
ORD10617,2024-09-12,September,9,Q3,Groceries,Organic Honey,Uttar Pradesh,Lucknow,2,459,10,826.2,266.2,Direct,Cash on Delivery,Mobile,0,4,560
ORD10618,2024-10-07,October,10,Q4,Sports,Dumbbell Set,Karnataka,Bengaluru,3,1194,10,3223.8,823.8,Email Campaign,UPI,Tablet,0,5,2400
ORD10619,2024-08-17,August,8,Q3,Fashion,Saree,Odisha,Bhubaneswar,2,3281,10,5905.8,3505.8,Social Media,UPI,Desktop,0,4,2400
ORD10620,2024-02-24,February,2,Q1,Electronics,Smartphone,Uttar Pradesh,Bareilly,1,21450,20,17160.0,2160.0,Referral,Debit Card,Mobile,0,2,15000
ORD10621,2024-02-28,February,2,Q1,Books,Data Science Book,Punjab,Chandigarh,1,842,10,757.8,257.8,Referral,Cash on Delivery,Tablet,0,4,500
ORD10622,2024-09-14,September,9,Q3,Electronics,Smartwatch,Uttar Pradesh,Bareilly,2,4403,30,6164.2,-835.8,Direct,Cash on Delivery,Mobile,0,4,7000
ORD10623,2024-11-27,November,11,Q4,Electronics,Smartphone,Punjab,Chandigarh,1,19278,0,19278.0,4278.0,Social Media,Debit Card,Desktop,0,4,15000
ORD10624,2024-10-15,October,10,Q4,Books,UPSC Guide,Kerala,Kochi,1,488,10,439.2,39.2,Paid Ad,Debit Card,Mobile,0,4,400
ORD10625,2024-04-19,April,4,Q2,Beauty,Moisturiser,Karnataka,Bengaluru,3,385,15,981.75,381.75,Direct,UPI,Desktop,0,3,600
ORD10626,2024-11-18,November,11,Q4,Fashion,Saree,Uttar Pradesh,Bareilly,1,2055,15,1746.75,546.75,Organic Search,Wallet,Mobile,0,4,1200
ORD10627,2024-09-26,September,9,Q3,Groceries,Organic Honey,West Bengal,Kolkata,3,312,10,842.4,2.4,Direct,Cash on Delivery,Desktop,0,4,840
ORD10628,2024-08-25,August,8,Q3,Beauty,Face Serum,West Bengal,Kolkata,2,794,0,1588.0,988.0,Direct,UPI,Desktop,0,5,600
ORD10629,2024-04-14,April,4,Q2,Groceries,Organic Honey,Maharashtra,Mumbai,1,572,5,543.4,263.4,Direct,Cash on Delivery,Mobile,0,4,280
ORD10630,2024-03-08,March,3,Q1,Books,UPSC Guide,Rajasthan,Jaipur,1,546,5,518.7,118.7,Organic Search,Credit Card,Desktop,0,4,400
ORD10631,2024-05-15,May,5,Q2,Fashion,Saree,Telangana,Hyderabad,1,2875,10,2587.5,1387.5,Paid Ad,UPI,Tablet,0,5,1200
ORD10632,2024-03-30,March,3,Q1,Electronics,Earbuds,Uttar Pradesh,Lucknow,1,1837,5,1745.15,545.15,Organic Search,Cash on Delivery,Mobile,0,5,1200
ORD10633,2024-06-03,June,6,Q2,Fashion,Jeans,Uttar Pradesh,Lucknow,1,1188,10,1069.2,269.2,Referral,Wallet,Mobile,0,3,800
ORD10634,2024-02-11,February,2,Q1,Fashion,Saree,Kerala,Kochi,1,2819,25,2114.25,914.25,Email Campaign,Debit Card,Mobile,1,5,1200
ORD10635,2024-12-10,December,12,Q4,Electronics,Smartwatch,Karnataka,Bengaluru,1,5628,10,5065.2,1565.2,Organic Search,UPI,Mobile,0,5,3500
ORD10636,2024-02-01,February,2,Q1,Fashion,Kurta Set,Telangana,Hyderabad,5,959,10,4315.5,1315.5,Direct,Debit Card,Mobile,0,1,3000
ORD10637,2024-05-23,May,5,Q2,Books,Data Science Book,Haryana,Gurugram,1,610,25,457.5,-42.5,Paid Ad,UPI,Mobile,0,5,500
ORD10638,2024-02-28,February,2,Q1,Groceries,Organic Honey,Karnataka,Bengaluru,2,574,0,1148.0,588.0,Social Media,Debit Card,Tablet,0,5,560
ORD10639,2024-08-28,August,8,Q3,Fashion,Sneakers,Karnataka,Bengaluru,3,2729,20,6549.6,2049.6,Social Media,UPI,Mobile,0,4,4500
ORD10640,2024-07-14,July,7,Q3,Electronics,Laptop,Gujarat,Ahmedabad,1,55037,5,52285.15,17285.15,Social Media,Debit Card,Mobile,0,3,35000
ORD10641,2024-11-09,November,11,Q4,Electronics,Smartwatch,Telangana,Hyderabad,1,6495,0,6495.0,2995.0,Direct,UPI,Desktop,0,4,3500
ORD10642,2024-12-12,December,12,Q4,Books,UPSC Guide,West Bengal,Kolkata,1,595,20,476.0,76.0,Organic Search,UPI,Mobile,0,3,400
ORD10643,2024-02-17,February,2,Q1,Fashion,Kurta Set,Tamil Nadu,Chennai,5,892,20,3568.0,568.0,Email Campaign,UPI,Desktop,0,4,3000
ORD10644,2024-01-16,January,1,Q1,Books,UPSC Guide,Maharashtra,Mumbai,2,650,0,1300.0,500.0,Referral,Wallet,Desktop,0,4,800
ORD10645,2024-07-11,July,7,Q3,Sports,Dumbbell Set,West Bengal,Kolkata,1,1792,10,1612.8,812.8,Social Media,UPI,Mobile,0,3,800
ORD10646,2024-01-15,January,1,Q1,Electronics,Smartwatch,Karnataka,Bengaluru,1,4305,5,4089.75,589.75,Paid Ad,Debit Card,Mobile,0,4,3500
ORD10647,2024-05-12,May,5,Q2,Beauty,Face Serum,Maharashtra,Mumbai,3,527,5,1501.95,601.95,Paid Ad,Credit Card,Desktop,0,5,900
ORD10648,2024-08-04,August,8,Q3,Fashion,Jeans,Telangana,Hyderabad,1,1592,10,1432.8,632.8,Direct,Debit Card,Mobile,0,5,800
ORD10649,2024-10-12,October,10,Q4,Groceries,Organic Honey,Delhi,Delhi,3,434,30,911.4,71.4,Direct,Net Banking,Mobile,0,3,840
ORD10650,2024-04-09,April,4,Q2,Books,Data Science Book,Haryana,Gurugram,2,895,5,1700.5,700.5,Direct,Wallet,Mobile,0,4,1000
ORD10651,2024-06-28,June,6,Q2,Books,UPSC Guide,Uttar Pradesh,Bareilly,2,598,30,837.2,37.2,Referral,Debit Card,Desktop,0,5,800
ORD10652,2024-05-25,May,5,Q2,Fashion,Saree,Gujarat,Ahmedabad,1,2176,10,1958.4,758.4,Social Media,Net Banking,Desktop,1,4,1200
ORD10653,2024-06-10,June,6,Q2,Home & Kitchen,Pressure Cooker,Tamil Nadu,Chennai,2,1304,10,2347.2,747.2,Referral,Wallet,Desktop,0,4,1600
ORD10654,2024-03-06,March,3,Q1,Sports,Dumbbell Set,Gujarat,Ahmedabad,3,940,25,2115.0,-285.0,Organic Search,UPI,Desktop,1,1,2400
ORD10655,2024-02-27,February,2,Q1,Books,Data Science Book,Uttar Pradesh,Bareilly,4,605,25,1815.0,-185.0,Paid Ad,UPI,Mobile,0,5,2000
ORD10656,2024-05-29,May,5,Q2,Fashion,Kurta Set,Punjab,Chandigarh,1,1296,10,1166.4,566.4,Social Media,Cash on Delivery,Mobile,0,5,600
